phase,seed,run_name,run_dir,batch_file,batch_name,batch_index,sample_index,timestep,pixel_count,sum_sq_error,sum_abs_error,target_volume_proxy,prediction_volume_proxy,volume_bias,relative_volume_bias,absolute_relative_volume_bias,target_wet_area,prediction_wet_area,target_dry_area,false_dry_count,false_wet_count,false_dry_rate,false_dry_volume_loss,false_wet_rate,false_wet_volume_excess,wet_area_contraction,peak_depth_target,peak_depth_prediction,peak_depth_underprediction,rmse,mae
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0013/forecast_maps.npz,test_batch_0013,13,1,10,16384,12.912801814837584,241.85212986967775,761.2819352372171,820.7318948209286,59.44995958371146,0.07809190896561423,0.07809190896561423,1793,2020,14591,20,247,0.011154489682097039,1.4089377000927925,0.01692824343773559,17.379659719765186,0.0,1.7201662063598633,1.8627581596374512,0.0,0.02807373997873984,0.014761482535991074
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0013/forecast_maps.npz,test_batch_0013,13,1,11,16384,20.46920049800108,282.95448364888085,745.1952573537856,902.0776025876403,156.88234523385472,0.2105251525498823,0.2105251525498823,1765,2116,14619,10,361,0.005665722379603396,0.7065310776233673,0.024693891511047263,27.28087241202593,0.0,1.7054437398910522,1.8958616256713867,0.0,0.03534601605143179,0.017270171121147513
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,0,0,16384,14.198977236798573,251.14378081197395,834.0844473004436,832.8188585713506,-1.2655887290929968,-0.0015173388416354447,0.0015173388416354447,1934,2179,14450,20,265,0.010341261633919333,1.4151102788746357,0.018339100346020758,17.51103413105011,0.0,1.7803488969802856,1.849330186843872,0.0,0.029438695525416784,0.015328599903074582
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,0,1,16384,14.030757337814517,254.32390719617462,814.2218704580482,858.081200428307,43.85932997025884,0.05386655844258433,0.05386655844258433,1896,2199,14488,16,319,0.00843881856540084,1.1935615241527557,0.02201822197680839,22.48636009544134,0.0,1.7648435831069946,1.861868143081665,0.0,0.029263791046604728,0.015522699413829017
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,0,2,16384,13.753895112165269,254.26842274439008,795.5975214341779,843.2816194072366,47.68409797305867,0.05993495038433658,0.05993495038433658,1856,2152,14528,18,314,0.00969827586206896,1.4101487025618553,0.021613436123348016,22.52405008673668,0.0,1.7500877380371094,1.8697617053985596,0.0,0.028973628306049597,0.015519312911644902
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,0,3,16384,20.444855950771057,288.1102163786081,778.0531134012199,925.4879585579038,147.43484515668388,0.18949200590198748,0.18949200590198748,1821,2211,14563,12,402,0.006589785831960458,0.8179435692727566,0.027604202430817824,30.498622938990593,0.0,1.7349853515625,1.9186954498291016,0.0,0.03532499083459264,0.017584852073889653
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,0,4,16384,13.085216021994178,255.17532500758574,761.2819352372171,807.9325125664473,46.650577329230146,0.061278975856288595,0.061278975856288595,1793,2056,14591,25,288,0.013943112102621297,1.8495016321539879,0.01973819477760263,20.918118469417095,0.0,1.7201662063598633,1.8268680572509766,0.0,0.02826054147512779,0.015574665832982528
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,0,5,16384,44.089662530222256,387.95612445896137,745.1952573537856,1053.6093718111515,308.41411445736594,0.4138702057130031,0.4138702057130031,1765,2389,14619,6,630,0.003399433427762038,0.4243382550776005,0.043094602914016004,52.070526875555515,0.0,1.7054437398910522,1.9032222032546997,0.0,0.051875036785932846,0.023678962674497154
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,0,6,16384,12.95989665337212,271.5741203531474,729.7631159176963,691.4283829927444,-38.33473292495182,-0.052530378815795364,0.052530378815795364,1739,1892,14645,34,187,0.01955146635997699,2.3974823877215385,0.01276886309320587,13.324904657900333,0.0,1.6910486221313477,1.7130451202392578,0.0,0.028124887861508345,0.016575568869210657
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,0,7,16384,19.07163025443664,285.07140191911134,714.9459992625489,834.042693413794,119.09669415124517,0.16658138415221657,0.16658138415221657,1702,2057,14682,16,371,0.00940070505287896,1.1325388178229332,0.025269036915951504,30.085241213440895,0.0,1.6766316890716553,1.8053455352783203,0.0,0.034118029434915605,0.01739937755853951
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,0,8,16384,54.358328926434616,417.6057276829884,701.0197480285788,1045.8156295791268,344.7958815505481,0.4918490278200995,0.4918490278200995,1683,2310,14701,5,632,0.0029708853238264985,0.36105094105005264,0.04299027277055982,55.80793187022209,0.0,1.6623471975326538,1.9086065292358398,0.0,0.05760007898878118,0.025488630840026148
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,0,9,16384,15.946188791835391,306.7368158892327,687.9472280216069,605.9278390780091,-82.01938894359773,-0.11922337296055152,0.11922337296055152,1658,1751,14726,59,152,0.0355850422195416,4.290793016552925,0.010321879668613336,10.666869081556797,0.0,1.6486057043075562,1.636449933052063,0.012155771255493164,0.03119740573351688,0.0187217294854268
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,0,10,16384,18.45383901617818,283.36609834109953,675.4326160147393,787.6721794605255,112.23956344578619,0.1661743315092393,0.1661743315092393,1631,1972,14753,16,357,0.009809932556713667,1.085512325167656,0.024198468108181385,28.165074586868286,0.0,1.6355968713760376,1.7863214015960693,0.0,0.033560884192237565,0.017295294088201876
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,0,11,16384,41.58921775017534,363.326775170599,663.14703846255,920.293770223856,257.146731761306,0.3877672926919472,0.3877672926919472,1609,2128,14775,8,527,0.004972032318210065,0.5613072589039803,0.03566835871404399,46.13561288267374,0.0,1.6222662925720215,1.8515135049819946,0.0,0.0503825803596563,0.02217570649234613
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,1,0,16384,35.59148449573845,345.3545752414361,987.5939854459493,853.6156913638115,-133.97829408213784,-0.13566131027179112,0.13566131027179112,3006,2512,13378,629,135,0.2092481703260146,58.29449972510338,0.010091194498430257,10.629168026149273,0.16433799068529603,1.738630771636963,1.8624851703643799,0.0,0.046608280566513595,0.021078770461513435
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,1,1,16384,29.02473971714823,312.66267150909084,1014.4841742583942,913.5138591825962,-100.970315075798,-0.09952872369803992,0.09952872369803992,2896,2558,13488,476,138,0.16436464088397784,41.11061405390501,0.010231316725978646,9.737337462604046,0.11671270718232041,1.804136037826538,1.8790760040283203,0.0,0.042089541738438103,0.019083415009099783
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,1,2,16384,25.25041988375588,292.1553073144191,1034.7475924186942,941.812767714262,-92.93482470443223,-0.08981400428987665,0.08981400428987665,2815,2537,13569,396,118,0.1406749555950266,32.58902635797858,0.008696293020856363,8.121576741337776,0.09875666074600352,1.8481824398040771,1.907326579093933,0.0,0.03925765304985955,0.017831744831202336
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,1,3,16384,21.62692217192577,274.15318419507315,1048.8186497428574,1036.3270921483636,-12.49155759449377,-0.011910121542514866,0.011910121542514866,2743,2605,13641,273,135,0.09952606635071087,21.342188864946365,0.009896635144051022,8.845056757330894,0.050309879693765935,1.877180814743042,1.99199640750885,0.0,0.036331839672249996,0.01673298243378132
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,1,4,16384,32.785926638327524,347.2107654926946,1058.3510444119004,853.0114792510867,-205.33956516081366,-0.19401838949846328,0.19401838949846328,2685,2235,13699,487,37,0.18137802607076345,38.82917033880949,0.0027009270749689756,2.407677434384823,0.16759776536312843,1.8955366611480713,1.8482270240783691,0.04730963706970215,0.044733590904055064,0.021192063323528722
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,1,5,16384,26.865066250519938,353.3186075301864,1064.509443292594,1271.3018628284335,206.7924195358396,0.19426076568773087,0.19426076568773087,2632,2976,13752,100,444,0.03799392097264436,6.664856601506472,0.03228621291448516,29.277937524020672,0.0,1.9063339233398438,1.974794864654541,0.0,0.0404933762023752,0.021564856416637353
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,1,6,16384,54.17988614141266,453.83786478273964,1068.4017542975619,758.2679966017604,-310.1337576958015,-0.2902782183278084,0.2902782183278084,2574,2065,13810,522,13,0.20279720279720273,41.1088149137795,0.0009413468501086168,0.8098383620381355,0.19774669774669767,1.9122755527496338,1.7624815702438354,0.14979398250579834,0.057505459012587065,0.027700064989180886
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,1,7,16384,18.414725044217867,250.7994054410451,1039.8123019821173,985.9160499051213,-53.89625207699601,-0.0518326740068929,0.0518326740068929,2416,2346,13968,166,96,0.06870860927152316,11.169342134147882,0.006872852233676975,5.962451174855232,0.028973509933774823,1.9008865356445312,1.8821462392807007,0.018740296363830566,0.03352529821455173,0.015307580898501288
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,1,8,16384,25.71028571909751,356.3485632345289,1006.2146269226148,1261.901388965547,255.6867620429323,0.25410757824592445,0.25410757824592445,2269,2802,14115,25,558,0.011018069634200083,1.5660758130252361,0.03953241232731137,36.65919863432646,0.0,1.8843982219696045,1.9726499319076538,0.0,0.03961352428271511,0.021749790236482477
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,1,9,16384,38.01490197868581,369.22270854232755,977.2966925691319,758.822204567492,-218.47448800163988,-0.22354980801921134,0.22354980801921134,2187,2019,14197,197,29,0.09007773205304066,13.960605919361115,0.002042685074311474,1.6860578581690788,0.07681755829903975,1.8690283298492432,1.790685772895813,0.07834255695343018,0.048168926520086815,0.022535565706929172
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,1,10,16384,14.130957776880486,232.91403560163025,950.7225641556681,970.5243284106255,19.801764254957334,0.020828120633218754,0.020828120633218754,2109,2325,14275,29,245,0.013750592697961113,1.9290701746940613,0.017162872154115584,15.244472965598106,0.0,1.8532180786132812,1.9011144638061523,0.0,0.029368098608422936,0.014215944555763565
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0014/forecast_maps.npz,test_batch_0014,14,1,11,16384,18.397196644549897,280.13837208651563,926.0726832938051,1089.6646370887756,163.59195379497055,0.17665131122658254,0.17665131122658254,2065,2503,14319,9,447,0.004358353510895882,0.6243384927511215,0.031217263775403306,29.372309677302837,0.0,1.8376706838607788,1.9466605186462402,0.0,0.03350933857541922,0.01709828931192112
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0015/forecast_maps.npz,test_batch_0015,15,0,0,16384,34.34373685235947,358.1632647583149,1068.4017542975619,853.2352263331413,-215.16652796442054,-0.20139102832705952,0.20139102832705952,2574,2169,13810,439,34,0.1705516705516705,33.91548153012991,0.002461984069514844,2.064665175974369,0.1573426573426573,1.9122755527496338,1.8327690362930298,0.079506516456604,0.045784007524381734,0.021860550827533867
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0015/forecast_maps.npz,test_batch_0015,15,0,1,16384,22.531777660969993,281.4801365452645,1039.8123019821173,935.2310576215386,-104.5812443605787,-0.10057704083825812,0.10057704083825812,2416,2286,13968,215,85,0.08899006622516553,15.115447405725718,0.006085337915234822,5.273468926548958,0.053807947019867526,1.9008865356445312,1.95261549949646,0.0,0.03708410131211977,0.017180184115311553
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0015/forecast_maps.npz,test_batch_0015,15,0,2,16384,25.739589949045012,303.01889662061853,1006.2146269226148,852.3433643057942,-153.87126261682056,-0.1529209161741337,0.1529209161741337,2269,2096,14115,207,34,0.09122961657117669,14.286885250359774,0.00240878498051718,2.124597877264023,0.07624504186866458,1.8843982219696045,1.8463571071624756,0.038041114807128906,0.03963609332856723,0.01849480570194205
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0015/forecast_maps.npz,test_batch_0015,15,0,3,16384,17.058053192894068,263.2434919313318,977.2966925691319,1090.3569108396769,113.06021827054496,0.11568668873045143,0.11568668873045143,2187,2439,14197,34,286,0.015546410608138998,2.09303992241621,0.02014510107769247,18.00055605173111,0.0,1.8690283298492432,2.0099093914031982,0.0,0.03226671569820983,0.01606710766182445
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0015/forecast_maps.npz,test_batch_0015,15,0,4,16384,23.954685008060558,300.94995032054265,950.7225641556681,802.4509335160255,-148.27163063964258,-0.15595678090518625,0.15595678090518625,2109,2027,14275,121,39,0.05737316263632051,8.175276592373848,0.002732049036777583,2.3237115144729614,0.038880986249407286,1.8532180786132812,1.8338990211486816,0.01931905746459961,0.03823712779990815,0.01836852724124406
phase25,42,phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e,runs/phase25_target_wet_recall_seed42_40e/evaluation_test/test_batch_0015/forecast_maps.npz,test_batch_0015,15,0,5,16384,16.507073984933662,252.91395480148043,926.0726832938051,1033.058656282723,106.98597298891787,0.1155265401074091,0.1155265401074091,2065,2308,14319,16,259,0.007748184019370457,1.007971242070198,0.01808785529715762,16.279603004455566,0.0,1.8376706838607788,1.9273386001586914,0.0,0.03174132700283238,0.015436642749113796
